Delivery_person_ID,Delivery_person_Age,Vehicle_condition
BHPRES08DEL01 ,27,1
GOARES17DEL03 ,38,0
RANCHIRES16DEL03 ,32,0
RANCHIRES09DEL01 ,25,1
COIMBRES16DEL02 ,38,1
PUNERES02DEL02 ,33,2
HYDRES11DEL01 ,31,1
PUNERES12DEL01 ,22,0
VADRES14DEL02 ,27,1
PUNERES17DEL03 ,31,1
CHENRES12DEL02 ,29,0
MUMRES13DEL02 ,27,0
BANGRES15DEL01 ,35,0
HYDRES09DEL03 ,34,2
PUNERES08DEL03 ,36,0
BANGRES14DEL02 ,38,0
LUDHRES08DEL03 ,25,2
BHPRES19DEL02 ,27,1
CHENRES04DEL03 ,33,2
RANCHIRES15DEL03 ,32,0
JAPRES12DEL03 ,28,2
INDORES13DEL02 ,25,0
HYDRES16DEL02 ,36,2
BANGRES19DEL01 ,26,2
BANGRES09DEL02 ,22,0
COIMBRES01DEL01 ,39,2
KOCRES09DEL03 ,34,1
ALHRES20DEL02 ,33,1
MYSRES08DEL02 ,31,0
BANGRES08DEL01 ,35,2
JAPRES05DEL02 ,29,1
SURRES02DEL01 ,32,2
PUNERES15DEL02 ,29,0
RANCHIRES18DEL02 ,24,2
INDORES05DEL01 ,39,2
HYDRES12DEL02 ,20,0
JAPRES11DEL03 ,31,2
MUMRES06DEL01 ,22,0
BHPRES07DEL02 ,34,1
KOLRES14DEL03 ,NaN ,0
RANCHIRES03DEL03 ,29,1
RANCHIRES08DEL01 ,34,2
BHPRES05DEL01 ,25,0
CHENRES02DEL02 ,25,2
VADRES20DEL03 ,35,1
MUMRES13DEL03 ,24,0
SURRES14DEL01 ,28,1
SURRES06DEL02 ,20,0
CHENRES15DEL01 ,37,2
AGRRES16DEL01 ,38,1
BANGRES13DEL02 ,34,1
MYSRES04DEL01 ,29,2
MUMRES20DEL01 ,27,0
SURRES04DEL01 ,27,2
BANGRES07DEL02 ,38,2
VADRES11DEL01 ,37,0
VADRES02DEL02 ,37,2
BANGRES18DEL03 ,35,0
RANCHIRES18DEL01 ,25,2
JAPRES05DEL03 ,28,2
RANCHIRES13DEL02 ,33,1
COIMBRES06DEL02 ,29,2
SURRES03DEL01 ,21,1
SURRES02DEL01 ,27,2
LUDHRES12DEL02 ,32,1
COIMBRES17DEL03 ,NaN ,0
CHENRES18DEL02 ,35,0
LUDHRES13DEL03 ,37,2
SURRES08DEL03 ,28,2
HYDRES03DEL03 ,32,0
LUDHRES20DEL03 ,29,1
HYDRES07DEL02 ,38,1
DEHRES19DEL02 ,28,2
MYSRES11DEL03 ,20,1
ALHRES12DEL02 ,23,1
BANGRES14DEL01 ,23,1
COIMBRES06DEL02 ,25,0
SURRES09DEL01 ,39,0
AURGRES19DEL02 ,25,1
DEHRES17DEL03 ,NaN ,1
MYSRES16DEL02 ,28,2
DEHRES08DEL01 ,25,1
PUNERES010DEL01 ,38,1
ALHRES12DEL02 ,29,1
JAPRES07DEL03 ,38,1
JAPRES16DEL03 ,23,2
CHENRES16DEL02 ,28,1
INDORES09DEL02 ,20,1
HYDRES08DEL01 ,27,2
MYSRES010DEL02 ,33,2
RANCHIRES12DEL03 ,39,1
PUNERES02DEL01 ,34,1
GOARES11DEL03 ,26,1
BANGRES13DEL03 ,21,0
ALHRES12DEL03 ,22,2
MYSRES16DEL03 ,26,0
INDORES09DEL03 ,25,2
MYSRES20DEL03 ,32,1
BANGRES03DEL02 ,23,0
VADRES05DEL02 ,26,0
RANCHIRES01DEL01 ,37,2
MYSRES20DEL01 ,38,0
MYSRES09DEL02 ,20,2
INDORES11DEL01 ,20,1
MUMRES16DEL03 ,29,0
VADRES01DEL02 ,27,2
CHENRES04DEL01 ,21,2
SURRES04DEL01 ,37,0
COIMBRES19DEL01 ,35,0
SURRES16DEL03 ,26,0
KNPRES11DEL02 ,37,1
PUNERES06DEL02 ,23,1
PUNERES15DEL03 ,34,1
VADRES05DEL01 ,31,2
KOCRES05DEL03 ,36,1
INDORES13DEL01 ,35,2
BHPRES14DEL03 ,29,2
VADRES07DEL02 ,34,2
SURRES01DEL02 ,20,2
PUNERES02DEL01 ,23,2
HYDRES02DEL01 ,24,2
RANCHIRES17DEL03 ,24,0
BANGRES06DEL02 ,37,0
CHENRES18DEL02 ,31,0
COIMBRES07DEL02 ,28,1
SURRES08DEL02 ,34,1
LUDHRES01DEL02 ,36,0
AURGRES18DEL01 ,30,1
SURRES07DEL02 ,24,0
PUNERES09DEL03 ,24,0
SURRES06DEL02 ,24,0
VADRES14DEL03 ,32,0
KNPRES08DEL02 ,21,2
BANGRES08DEL01 ,33,0
RANCHIRES07DEL02 ,37,0
BHPRES12DEL01 ,22,1
CHENRES08DEL03 ,31,2
RANCHIRES08DEL01 ,23,2
VADRES19DEL02 ,38,2
AURGRES14DEL01 ,28,2
COIMBRES19DEL03 ,27,0
PUNERES04DEL01 ,20,2
INDORES15DEL02 ,37,2
HYDRES15DEL01 ,21,0
COIMBRES010DEL02 ,23,1
PUNERES20DEL02 ,27,0
LUDHRES01DEL02 ,38,2
INDORES07DEL01 ,35,1
SURRES13DEL03 ,36,0
KOLRES12DEL03 ,26,0
HYDRES19DEL03 ,33,0
INDORES11DEL01 ,NaN ,0
INDORES04DEL02 ,21,1
MYSRES02DEL02 ,25,2
BANGRES20DEL03 ,NaN ,3
JAPRES15DEL02 ,39,2
INDORES04DEL02 ,32,2
PUNERES05DEL01 ,31,2
HYDRES04DEL01 ,28,2
KOLRES17DEL03 ,24,1
JAPRES05DEL02 ,27,0
BANGRES18DEL01 ,37,0
RANCHIRES08DEL02 ,39,0
RANCHIRES17DEL02 ,34,1
BHPRES07DEL01 ,34,1
SURRES05DEL02 ,38,1
CHENRES06DEL02 ,29,2
RANCHIRES13DEL03 ,31,0
KOLRES07DEL02 ,33,0
MUMRES16DEL03 ,NaN ,2
JAPRES17DEL03 ,25,0
MUMRES01DEL02 ,39,1
MYSRES14DEL03 ,21,1
AGRRES08DEL02 ,26,1
INDORES07DEL02 ,30,1
JAPRES20DEL03 ,20,0
MUMRES05DEL02 ,23,0
PUNERES17DEL01 ,24,1
KOLRES15DEL01 ,34,0
PUNERES16DEL02 ,23,0
SURRES20DEL01 ,21,1
BHPRES06DEL02 ,36,1
INDORES14DEL02 ,22,1
SURRES04DEL03 ,28,1
VADRES02DEL03 ,25,0
PUNERES08DEL02 ,21,2
CHENRES09DEL02 ,35,0
JAPRES13DEL01 ,NaN ,2
BANGRES06DEL02 ,22,1
COIMBRES16DEL02 ,30,1
MYSRES010DEL01 ,24,0
INDORES18DEL01 ,29,1
JAPRES18DEL01 ,28,1
CHENRES18DEL02 ,28,0
INDORES08DEL03 ,28,2
CHENRES12DEL02 ,24,1
LUDHRES04DEL01 ,35,2
COIMBRES12DEL03 ,29,1
CHENRES010DEL01 ,39,2
COIMBRES12DEL01 ,NaN ,2
MYSRES17DEL03 ,36,0
INDORES17DEL02 ,23,2
PUNERES09DEL02 ,30,2
CHENRES06DEL02 ,38,2
JAPRES12DEL01 ,29,1
JAPRES11DEL03 ,27,2
JAPRES17DEL02 ,35,0
PUNERES02DEL03 ,21,0
RANCHIRES06DEL01 ,25,1
INDORES07DEL02 ,39,2
MUMRES06DEL03 ,27,1
COIMBRES09DEL02 ,35,2
BHPRES18DEL03 ,NaN ,2
RANCHIRES14DEL01 ,32,0
JAPRES04DEL01 ,28,2
CHENRES03DEL03 ,37,2
BANGRES010DEL02 ,36,1
VADRES02DEL02 ,29,0
AGRRES11DEL03 ,27,2
BANGRES09DEL03 ,32,2
PUNERES010DEL03 ,22,1
INDORES11DEL03 ,29,0
HYDRES19DEL02 ,24,1
SURRES20DEL02 ,30,0
JAPRES05DEL01 ,25,2
BANGRES06DEL01 ,38,0
RANCHIRES02DEL03 ,26,2
SURRES12DEL03 ,35,0
MYSRES16DEL03 ,38,2
BHPRES04DEL03 ,30,0
MUMRES18DEL01 ,25,0
INDORES03DEL02 ,36,1
JAPRES16DEL03 ,24,0
VADRES03DEL02 ,20,0
JAPRES06DEL02 ,26,0
MUMRES02DEL02 ,36,2
MYSRES04DEL03 ,26,0
CHENRES07DEL02 ,36,1
CHENRES08DEL01 ,20,0
KNPRES010DEL01 ,NaN ,1
MYSRES02DEL01 ,34,1
CHENRES05DEL02 ,28,0
RANCHIRES12DEL02 ,22,2
INDORES14DEL01 ,22,1
HYDRES15DEL01 ,31,2
MYSRES18DEL03 ,32,2
KNPRES03DEL01 ,29,2
MUMRES11DEL01 ,30,2
MYSRES18DEL01 ,22,2
BANGRES17DEL03 ,25,2
JAPRES09DEL03 ,39,2
INDORES11DEL01 ,30,1
COIMBRES04DEL02 ,30,1
SURRES01DEL02 ,22,2
SURRES09DEL01 ,39,2
KNPRES01DEL03 ,20,1
PUNERES010DEL02 ,29,2
MUMRES08DEL03 ,24,1
RANCHIRES06DEL01 ,33,1
BANGRES18DEL01 ,NaN ,3
INDORES06DEL02 ,35,1
MYSRES17DEL01 ,26,1
JAPRES12DEL01 ,25,2
KOCRES15DEL03 ,37,1
SURRES17DEL03 ,38,1
JAPRES20DEL03 ,38,2
CHENRES19DEL03 ,32,0
INDORES11DEL03 ,25,0
HYDRES16DEL02 ,38,0
JAPRES04DEL02 ,33,0
VADRES02DEL02 ,38,2
GOARES010DEL03 ,20,2
VADRES01DEL02 ,35,1
AGRRES09DEL02 ,23,1
SURRES03DEL01 ,37,1
INDORES09DEL02 ,29,0
JAPRES03DEL01 ,30,1
RANCHIRES14DEL01 ,24,2
BANGRES15DEL02 ,31,2
INDORES20DEL01 ,24,2
VADRES010DEL01 ,21,0
COIMBRES03DEL03 ,35,1
MUMRES16DEL01 ,33,0
MYSRES16DEL01 ,27,0
MYSRES010DEL01 ,39,0
MYSRES17DEL01 ,25,2
HYDRES05DEL02 ,24,0
COIMBRES01DEL01 ,31,0
MUMRES12DEL01 ,29,0
RANCHIRES13DEL03 ,25,2
MYSRES08DEL02 ,21,0
VADRES13DEL01 ,38,1
BANGRES02DEL03 ,31,2
VADRES05DEL01 ,23,0
BANGRES15DEL02 ,35,2
VADRES11DEL03 ,39,0
AGRRES15DEL03 ,24,0
MYSRES02DEL01 ,28,1
VADRES12DEL02 ,NaN ,0
MUMRES14DEL02 ,27,2
LUDHRES01DEL03 ,37,2
LUDHRES02DEL03 ,27,1
VADRES17DEL02 ,24,1
PUNERES11DEL03 ,32,1
RANCHIRES20DEL02 ,33,0
MUMRES010DEL03 ,36,2
SURRES15DEL03 ,36,2
HYDRES17DEL02 ,22,0
INDORES14DEL01 ,21,0
PUNERES07DEL03 ,35,1
INDORES09DEL02 ,34,0
LUDHRES07DEL03 ,20,1
PUNERES12DEL03 ,22,2
MYSRES02DEL02 ,23,1
AGRRES15DEL01 ,22,2
MYSRES08DEL02 ,NaN ,3
JAPRES16DEL03 ,23,0
AURGRES06DEL01 ,22,1
HYDRES15DEL02 ,33,2
PUNERES07DEL03 ,29,0
INDORES07DEL02 ,20,1
VADRES12DEL02 ,37,0
MYSRES05DEL01 ,NaN ,3
MYSRES07DEL03 ,20,0
COIMBRES13DEL02 ,24,0
COIMBRES04DEL01 ,20,0
COIMBRES06DEL03 ,28,2
KNPRES15DEL03 ,32,0
INDORES010DEL01 ,36,1
RANCHIRES02DEL02 ,35,2
MUMRES09DEL02 ,23,2
SURRES12DEL01 ,22,2
SURRES19DEL03 ,29,0
RANCHIRES18DEL01 ,23,0
VADRES02DEL01 ,27,2
HYDRES11DEL02 ,28,2
BANGRES17DEL02 ,22,2
MYSRES20DEL02 ,NaN ,3
COIMBRES01DEL03 ,37,1
VADRES16DEL01 ,28,0
MYSRES06DEL01 ,32,0
ALHRES09DEL01 ,30,2
PUNERES19DEL03 ,20,2
SURRES16DEL02 ,30,0
SURRES06DEL02 ,21,0
INDORES11DEL01 ,20,0
KOCRES11DEL01 ,34,1
MYSRES15DEL02 ,21,1
VADRES14DEL02 ,21,0
COIMBRES03DEL02 ,28,2
HYDRES06DEL03 ,39,2
JAPRES16DEL01 ,33,1
COIMBRES03DEL01 ,34,0
RANCHIRES01DEL03 ,33,0
MUMRES18DEL02 ,23,2
BANGRES02DEL01 ,37,0
MUMRES07DEL01 ,38,2
MUMRES16DEL01 ,35,0
LUDHRES18DEL03 ,34,1
HYDRES14DEL01 ,27,1
RANCHIRES09DEL02 ,20,1
GOARES05DEL02 ,37,1
INDORES06DEL02 ,22,2
JAPRES04DEL02 ,38,2
SURRES13DEL03 ,36,1
PUNERES13DEL02 ,27,2
SURRES13DEL02 ,36,2
RANCHIRES16DEL01 ,32,2
BANGRES01DEL03 ,20,2
AURGRES05DEL02 ,31,0
CHENRES11DEL02 ,20,0
INDORES15DEL02 ,32,0
VADRES16DEL03 ,30,0
PUNERES16DEL02 ,22,2
PUNERES14DEL01 ,25,1
MUMRES08DEL02 ,NaN ,0
JAPRES09DEL03 ,29,2
COIMBRES18DEL02 ,20,0
HYDRES19DEL02 ,32,2
MUMRES03DEL01 ,32,1
JAPRES13DEL02 ,30,0
VADRES14DEL02 ,38,1
DEHRES13DEL01 ,31,1
DEHRES06DEL03 ,39,1
INDORES11DEL02 ,32,0
COIMBRES03DEL01 ,32,0
VADRES010DEL01 ,35,1
RANCHIRES09DEL02 ,27,1
VADRES08DEL02 ,30,0
INDORES20DEL03 ,22,1
COIMBRES05DEL03 ,29,1
PUNERES07DEL03 ,36,0
VADRES09DEL03 ,39,1
JAPRES04DEL01 ,29,1
SURRES20DEL03 ,25,0
BANGRES12DEL03 ,32,0
SURRES15DEL01 ,31,1
HYDRES07DEL02 ,22,2
COIMBRES15DEL02 ,20,1
MUMRES13DEL03 ,22,2
JAPRES04DEL01 ,20,1
MYSRES13DEL02 ,30,2
JAPRES05DEL03 ,23,2
BANGRES12DEL01 ,28,0
CHENRES01DEL02 ,30,2
KNPRES19DEL03 ,25,2
DEHRES12DEL02 ,37,1
KNPRES09DEL03 ,28,1
SURRES15DEL01 ,25,1
COIMBRES04DEL02 ,27,1
GOARES19DEL03 ,35,2
COIMBRES05DEL03 ,21,1
INDORES18DEL01 ,24,2
JAPRES15DEL01 ,22,0
INDORES010DEL02 ,38,2
HYDRES18DEL03 ,27,0
LUDHRES15DEL03 ,26,2
MYSRES18DEL02 ,21,2
COIMBRES16DEL02 ,32,0
ALHRES07DEL03 ,35,1
MUMRES05DEL02 ,29,0
CHENRES010DEL03 ,23,2
RANCHIRES05DEL01 ,31,0
CHENRES07DEL01 ,20,2
PUNERES03DEL01 ,39,2
HYDRES07DEL02 ,33,1
HYDRES13DEL02 ,28,2
KOLRES13DEL03 ,22,1
HYDRES09DEL01 ,34,0
CHENRES06DEL03 ,26,1
COIMBRES010DEL01 ,21,0
RANCHIRES17DEL03 ,22,0
BANGRES08DEL03 ,30,1
JAPRES05DEL02 ,23,2
CHENRES14DEL01 ,33,0
MYSRES09DEL01 ,36,2
RANCHIRES11DEL03 ,29,1
BANGRES14DEL01 ,36,0
BANGRES02DEL01 ,27,0
CHENRES19DEL03 ,NaN ,3
COIMBRES06DEL03 ,30,1
MYSRES16DEL02 ,39,1
DEHRES14DEL03 ,NaN ,0
PUNERES010DEL02 ,33,0
VADRES09DEL03 ,31,1
PUNERES01DEL03 ,31,2
MYSRES19DEL01 ,24,2
HYDRES08DEL01 ,21,1
BHPRES08DEL02 ,27,1
ALHRES20DEL02 ,38,1
MYSRES20DEL02 ,31,0
PUNERES02DEL02 ,29,1
INDORES03DEL03 ,39,0
VADRES03DEL02 ,29,1
HYDRES05DEL01 ,30,2
CHENRES06DEL02 ,34,2
PUNERES18DEL02 ,36,0
RANCHIRES12DEL03 ,34,1
MUMRES19DEL03 ,29,1
PUNERES11DEL02 ,37,2
VADRES03DEL03 ,22,0
SURRES19DEL02 ,27,1
VADRES16DEL03 ,NaN ,1
HYDRES12DEL03 ,31,0
HYDRES20DEL01 ,26,2
AGRRES07DEL02 ,NaN ,1
VADRES08DEL01 ,38,2
AURGRES02DEL02 ,21,0
INDORES19DEL01 ,35,1
CHENRES02DEL02 ,21,2
DEHRES09DEL02 ,32,0
SURRES17DEL02 ,29,1
INDORES17DEL03 ,32,1
HYDRES05DEL02 ,20,2
INDORES17DEL03 ,28,2
SURRES14DEL02 ,23,2
COIMBRES17DEL01 ,32,0
CHENRES05DEL03 ,33,2
KOCRES06DEL01 ,36,2
MUMRES01DEL02 ,35,2
BANGRES07DEL01 ,38,2
MUMRES16DEL02 ,38,0
RANCHIRES06DEL02 ,37,0
CHENRES18DEL03 ,32,0
JAPRES18DEL03 ,38,2
VADRES15DEL03 ,34,0
PUNERES05DEL02 ,33,2
COIMBRES11DEL01 ,20,2
JAPRES02DEL01 ,20,0
GOARES20DEL02 ,32,2
DEHRES02DEL01 ,26,1
JAPRES03DEL02 ,36,2
GOARES16DEL03 ,21,2
MUMRES18DEL01 ,29,0
HYDRES18DEL02 ,33,2
PUNERES010DEL03 ,31,1
RANCHIRES17DEL03 ,32,1
PUNERES07DEL02 ,39,1
HYDRES18DEL01 ,22,2
COIMBRES03DEL02 ,28,1
KNPRES01DEL02 ,32,2
BANGRES19DEL03 ,39,0
INDORES03DEL03 ,38,2
MUMRES19DEL01 ,32,0
JAPRES08DEL03 ,37,0
GOARES07DEL02 ,33,2
CHENRES12DEL01 ,29,0
JAPRES17DEL03 ,29,0
RANCHIRES06DEL02 ,27,2
INDORES06DEL02 ,28,2
VADRES12DEL01 ,27,2
AURGRES03DEL01 ,31,1
HYDRES05DEL02 ,20,1
CHENRES16DEL02 ,27,1
KOLRES19DEL01 ,29,2
HYDRES06DEL01 ,34,0
COIMBRES18DEL02 ,37,0
RANCHIRES08DEL02 ,24,2
RANCHIRES20DEL02 ,27,2
KNPRES03DEL01 ,28,0
HYDRES18DEL03 ,28,2
COIMBRES18DEL03 ,35,0
INDORES09DEL02 ,26,0
CHENRES04DEL03 ,36,0
INDORES04DEL01 ,37,2
HYDRES15DEL02 ,25,2
BHPRES04DEL01 ,35,0
MUMRES01DEL02 ,25,1
AGRRES11DEL02 ,24,2
RANCHIRES09DEL03 ,25,0
HYDRES17DEL02 ,23,2
COIMBRES14DEL03 ,24,2
MUMRES03DEL02 ,35,2
VADRES01DEL03 ,21,0
SURRES12DEL02 ,21,0
ALHRES16DEL02 ,37,2
KNPRES14DEL01 ,38,0
HYDRES02DEL02 ,33,1
RANCHIRES03DEL01 ,27,1
CHENRES20DEL03 ,26,1
MUMRES13DEL02 ,25,2
PUNERES15DEL01 ,35,2
CHENRES06DEL02 ,29,0
MUMRES09DEL03 ,29,1
VADRES010DEL03 ,25,2
COIMBRES13DEL02 ,31,2
CHENRES15DEL03 ,26,0
BANGRES08DEL01 ,22,0
RANCHIRES17DEL02 ,26,1
SURRES02DEL01 ,29,2
INDORES010DEL02 ,22,1
CHENRES04DEL03 ,29,1
CHENRES02DEL03 ,24,1
PUNERES11DEL01 ,37,1
KNPRES04DEL02 ,27,2
JAPRES01DEL01 ,NaN ,3
AURGRES16DEL01 ,32,1
VADRES17DEL02 ,32,2
JAPRES20DEL02 ,25,1
INDORES02DEL01 ,34,0
VADRES18DEL01 ,32,1
JAPRES07DEL03 ,28,1
COIMBRES06DEL01 ,25,0
BANGRES17DEL02 ,28,1
MUMRES19DEL02 ,24,0
BHPRES17DEL01 ,33,0
JAPRES02DEL02 ,35,1
AGRRES03DEL02 ,32,1
LUDHRES20DEL01 ,23,1
VADRES06DEL03 ,26,1
INDORES13DEL01 ,36,0
COIMBRES06DEL01 ,20,0
INDORES02DEL01 ,24,1
VADRES010DEL03 ,32,2
MYSRES05DEL01 ,35,0
INDORES01DEL02 ,25,1
COIMBRES11DEL03 ,39,1
MUMRES16DEL02 ,35,0
BHPRES20DEL02 ,30,2
JAPRES09DEL03 ,32,0
MYSRES03DEL01 ,35,2
HYDRES14DEL01 ,23,2
MUMRES04DEL01 ,29,0
INDORES19DEL02 ,NaN ,2
COIMBRES14DEL02 ,23,2
JAPRES09DEL03 ,26,1
MYSRES01DEL01 ,NaN ,3
KNPRES02DEL02 ,31,2
MUMRES06DEL01 ,NaN ,0
KOLRES06DEL03 ,22,0
INDORES06DEL01 ,30,2
COIMBRES12DEL02 ,24,0
CHENRES03DEL01 ,24,2
KNPRES11DEL03 ,27,0
GOARES04DEL02 ,20,1
MUMRES18DEL03 ,23,1
JAPRES16DEL02 ,38,2
CHENRES11DEL03 ,27,0
VADRES13DEL03 ,39,0
LUDHRES09DEL02 ,22,2
HYDRES08DEL03 ,20,0
COIMBRES19DEL01 ,36,2
AGRRES04DEL02 ,30,2
INDORES13DEL02 ,23,0
SURRES04DEL03 ,NaN ,0
KNPRES01DEL01 ,38,1
MUMRES07DEL01 ,30,1
JAPRES19DEL02 ,38,1
COIMBRES18DEL03 ,37,1
PUNERES17DEL01 ,25,2
JAPRES04DEL01 ,27,0
VADRES05DEL02 ,27,1
PUNERES19DEL01 ,39,1
RANCHIRES18DEL02 ,24,0
BHPRES02DEL02 ,31,2
JAPRES16DEL03 ,27,2
JAPRES09DEL01 ,37,1
MUMRES18DEL01 ,24,1
RANCHIRES14DEL01 ,30,0
BANGRES11DEL02 ,22,1
JAPRES20DEL02 ,39,2
MUMRES02DEL02 ,31,0
RANCHIRES14DEL02 ,31,2
INDORES03DEL02 ,26,1
JAPRES010DEL03 ,27,1
HYDRES13DEL03 ,25,1
MYSRES15DEL02 ,21,0
HYDRES15DEL03 ,NaN ,1
PUNERES20DEL02 ,34,2
PUNERES05DEL02 ,32,0
INDORES17DEL03 ,27,0
JAPRES17DEL02 ,37,1
MYSRES14DEL02 ,36,2
PUNERES15DEL02 ,22,1
HYDRES01DEL01 ,26,1
PUNERES17DEL02 ,26,1
VADRES18DEL01 ,30,2
INDORES17DEL02 ,27,0
GOARES16DEL03 ,34,0
INDORES09DEL03 ,25,0
AGRRES04DEL01 ,22,2
MYSRES09DEL03 ,30,2
MUMRES11DEL02 ,NaN ,1
COIMBRES07DEL03 ,35,2
SURRES04DEL01 ,27,1
CHENRES02DEL01 ,33,1
JAPRES04DEL01 ,23,1
CHENRES14DEL02 ,36,1
INDORES09DEL03 ,36,1
SURRES06DEL03 ,37,1
PUNERES18DEL02 ,27,0
SURRES17DEL01 ,31,1
JAPRES11DEL01 ,23,2
RANCHIRES07DEL03 ,22,2
VADRES010DEL02 ,32,0
SURRES05DEL02 ,35,1
INDORES02DEL03 ,26,2
COIMBRES20DEL02 ,24,2
RANCHIRES04DEL03 ,27,0
RANCHIRES05DEL01 ,22,2
PUNERES15DEL01 ,26,0
PUNERES18DEL02 ,38,1
INDORES03DEL03 ,24,1
MYSRES04DEL01 ,22,2
GOARES03DEL01 ,31,0
INDORES03DEL02 ,22,0
COIMBRES07DEL03 ,37,2
INDORES02DEL02 ,33,1
COIMBRES03DEL02 ,33,1
BANGRES01DEL03 ,21,1
RANCHIRES17DEL02 ,21,0
ALHRES04DEL03 ,35,0
HYDRES11DEL03 ,20,1
BANGRES07DEL03 ,22,2
LUDHRES20DEL02 ,30,1
BANGRES02DEL02 ,NaN ,2
SURRES18DEL02 ,38,2
COIMBRES02DEL03 ,37,1
PUNERES08DEL01 ,25,2
ALHRES14DEL01 ,35,1
BANGRES04DEL01 ,21,1
KOCRES20DEL01 ,32,0
DEHRES02DEL03 ,37,0
MYSRES09DEL03 ,24,2
INDORES13DEL02 ,26,2
JAPRES02DEL02 ,32,1
BANGRES08DEL02 ,36,1
LUDHRES11DEL01 ,25,2
MUMRES05DEL02 ,37,1
MUMRES04DEL03 ,39,0
RANCHIRES05DEL03 ,25,0
SURRES010DEL03 ,NaN ,3
PUNERES20DEL01 ,28,1
BANGRES11DEL02 ,25,2
LUDHRES09DEL02 ,24,1
HYDRES06DEL03 ,25,2
RANCHIRES05DEL01 ,20,0
KNPRES15DEL03 ,22,2
PUNERES16DEL03 ,36,0
HYDRES11DEL01 ,21,0
KOLRES01DEL02 ,38,2
BANGRES20DEL03 ,35,0
MUMRES05DEL03 ,39,0
INDORES19DEL02 ,37,0
CHENRES01DEL02 ,25,2
SURRES14DEL03 ,30,0
MYSRES06DEL02 ,39,1
MYSRES04DEL03 ,NaN ,3
MYSRES06DEL02 ,30,1
BANGRES19DEL01 ,38,2
MUMRES11DEL01 ,22,0
CHENRES04DEL01 ,27,1
COIMBRES04DEL01 ,25,0
VADRES08DEL02 ,24,0
RANCHIRES08DEL01 ,36,1
RANCHIRES01DEL02 ,27,0
AURGRES04DEL02 ,34,2
MYSRES13DEL01 ,34,1
SURRES11DEL03 ,29,0
JAPRES15DEL01 ,25,1
JAPRES02DEL01 ,NaN ,0
COIMBRES09DEL02 ,37,2
SURRES19DEL03 ,27,1
MYSRES17DEL03 ,39,1
KNPRES19DEL01 ,34,0
HYDRES20DEL01 ,27,1
CHENRES04DEL01 ,28,2
INDORES03DEL01 ,24,1
PUNERES09DEL01 ,NaN ,0
PUNERES14DEL03 ,38,0
PUNERES19DEL02 ,36,0
PUNERES05DEL01 ,26,0
VADRES04DEL03 ,20,0
LUDHRES08DEL02 ,36,0
PUNERES05DEL03 ,29,1
BHPRES010DEL03 ,38,2
LUDHRES05DEL02 ,24,2
RANCHIRES12DEL03 ,20,2
JAPRES02DEL02 ,24,2
SURRES03DEL01 ,23,0
RANCHIRES19DEL01 ,38,2
DEHRES17DEL02 ,33,1
INDORES15DEL01 ,20,0
HYDRES06DEL02 ,35,1
KNPRES11DEL03 ,38,0
HYDRES06DEL02 ,20,2
BANGRES01DEL02 ,21,2
INDORES15DEL03 ,36,2
MYSRES11DEL01 ,37,1
VADRES03DEL02 ,27,1
RANCHIRES14DEL02 ,37,1
CHENRES19DEL03 ,33,1
SURRES09DEL02 ,30,1
VADRES01DEL03 ,21,1
SURRES14DEL02 ,25,1
PUNERES09DEL02 ,20,2
COIMBRES20DEL03 ,39,0
CHENRES07DEL03 ,28,2
CHENRES09DEL03 ,39,1
MUMRES15DEL02 ,29,2
MYSRES20DEL03 ,37,0
RANCHIRES03DEL01 ,25,2
COIMBRES05DEL01 ,25,2
HYDRES03DEL01 ,29,2
MYSRES09DEL01 ,29,2
VADRES010DEL02 ,38,2
INDORES08DEL01 ,32,1
MYSRES09DEL02 ,31,0
BANGRES19DEL02 ,30,2
MYSRES05DEL03 ,33,1
HYDRES01DEL01 ,38,0
MYSRES14DEL02 ,31,2
SURRES010DEL03 ,NaN ,2
SURRES20DEL03 ,35,1
RANCHIRES15DEL02 ,24,2
MUMRES15DEL02 ,NaN ,3
MYSRES17DEL01 ,33,1
COIMBRES15DEL01 ,31,2
VADRES12DEL01 ,39,2
VADRES18DEL01 ,31,2
COIMBRES18DEL01 ,22,2
PUNERES18DEL02 ,39,1
VADRES20DEL02 ,31,0
RANCHIRES06DEL03 ,35,0
KOLRES12DEL03 ,24,2
JAPRES16DEL03 ,28,0
PUNERES02DEL02 ,35,0
RANCHIRES010DEL03 ,22,2
RANCHIRES010DEL02 ,24,1
HYDRES20DEL02 ,31,2
MYSRES05DEL01 ,33,2
COIMBRES19DEL01 ,34,1
MUMRES05DEL02 ,35,2
MYSRES12DEL02 ,20,2
KNPRES14DEL01 ,21,2
JAPRES20DEL01 ,33,2
AGRRES17DEL03 ,26,1
BANGRES18DEL03 ,37,0
GOARES12DEL02 ,33,2
HYDRES18DEL02 ,29,2
JAPRES09DEL01 ,NaN ,3
JAPRES07DEL01 ,24,1
VADRES15DEL02 ,34,2
PUNERES14DEL02 ,33,1
KOLRES06DEL01 ,31,0
BHPRES09DEL01 ,24,1
SURRES16DEL01 ,21,1
CHENRES01DEL01 ,30,1
CHENRES16DEL02 ,29,1
BANGRES04DEL02 ,34,1
MYSRES01DEL01 ,20,0
INDORES19DEL01 ,28,1
AURGRES12DEL03 ,26,1
PUNERES09DEL03 ,25,1
HYDRES12DEL02 ,39,2
