ID,City,Weatherconditions,Road_traffic_density
0xb209 ,Urban ,conditions Stormy,Medium 
0x4f9a ,Metropolitian ,conditions Sandstorms,Jam 
0x8011 ,Metropolitian ,conditions Fog,Medium 
0x9692 ,Urban ,conditions Windy,Jam 
0x9415 ,Metropolitian ,conditions Fog,Low 
0xb6a0 ,Metropolitian ,conditions Windy,Medium 
0x7bf ,Metropolitian ,conditions Windy,Jam 
0x7cb8 ,Urban ,conditions Windy,Low 
0x953 ,Metropolitian ,conditions Cloudy,High 
0x9c8c ,Urban ,conditions Stormy,High 
0xb38b ,Metropolitian ,conditions Stormy,Medium 
0x4d5b ,Metropolitian ,conditions Sandstorms,High 
0x8f9e ,Metropolitian ,conditions Cloudy,Medium 
0x3b2e ,Metropolitian ,conditions Stormy,Jam 
0x2cb6 ,Metropolitian ,conditions Stormy,Jam 
0x9d2b ,Metropolitian ,conditions Fog,High 
0x7943 ,Metropolitian ,conditions Fog,Medium 
0x205d ,Metropolitian ,conditions Stormy,Low 
0x5aad ,Urban ,conditions Windy,High 
0xd747 ,Metropolitian ,conditions Windy,Low 
0xac01 ,Metropolitian ,conditions Sunny,Low 
0x9098 ,Metropolitian ,conditions Sunny,Low 
0xaff ,Urban ,conditions Windy,Jam 
0xa3a6 ,Metropolitian ,conditions Sandstorms,Medium 
0x473 ,Metropolitian ,conditions NaN,NaN 
0xe076 ,Metropolitian ,conditions Sandstorms,Jam 
0x8a91 ,Metropolitian ,conditions Cloudy,Jam 
0x788d ,Metropolitian ,conditions Fog,Jam 
0x6948 ,Urban ,conditions Cloudy,Low 
0x28e9 ,Metropolitian ,conditions Cloudy,Jam 
0x53ea ,Urban ,conditions Sunny,Low 
0xcd30 ,Metropolitian ,conditions Sandstorms,Jam 
0x57ce ,Metropolitian ,conditions Sandstorms,Low 
0x3d57 ,Urban ,conditions Cloudy,Jam 
0xdd28 ,Metropolitian ,conditions Windy,Low 
0x1b03 ,Metropolitian ,conditions Windy,High 
0x9646 ,Metropolitian ,conditions Stormy,Low 
0x3e9b ,Metropolitian ,conditions Sunny,Jam 
0x5a5d ,Metropolitian ,conditions Cloudy,Low 
0x33dd ,Metropolitian ,conditions Fog,Jam 
0xab46 ,Metropolitian ,conditions Sunny,Medium 
0xa8b9 ,Urban ,conditions Stormy,Low 
0x7096 ,Urban ,conditions Sandstorms,Low 
0x23b8 ,Urban ,conditions Cloudy,Jam 
0xc55c ,Metropolitian ,conditions Fog,Low 
0x9b27 ,Metropolitian ,conditions Stormy,Jam 
0xbc03 ,Urban ,conditions Windy,Low 
0x38c5 ,Metropolitian ,conditions Stormy,Low 
0x2997 ,Metropolitian ,conditions Cloudy,Jam 
0x5aa4 ,Urban ,conditions Windy,High 
0x1d9c ,Urban ,conditions Cloudy,Low 
0xb041 ,Urban ,conditions Windy,Medium 
0x5145 ,Urban ,conditions Cloudy,High 
0x91ba ,Urban ,conditions Sandstorms,Medium 
0xc951 ,Metropolitian ,conditions Fog,Medium 
0xb0e7 ,Metropolitian ,conditions Windy,Low 
0x1a1e ,Metropolitian ,conditions Fog,Jam 
0xcdf4 ,Metropolitian ,conditions Sunny,Medium 
0xaea ,Urban ,conditions Sandstorms,Low 
0x6723 ,Urban ,conditions Cloudy,Medium 
0x326e ,Metropolitian ,conditions Cloudy,Medium 
0x1983 ,Metropolitian ,conditions Stormy,Medium 
0x7648 ,Metropolitian ,conditions Sunny,Jam 
0x8028 ,Metropolitian ,conditions Cloudy,Jam 
0x5d47 ,Metropolitian ,conditions Sandstorms,Medium 
0x5fd4 ,Metropolitian ,conditions Sunny,Low 
0xa14d ,Urban ,conditions Stormy,Jam 
0x6b51 ,Metropolitian ,conditions Fog,Low 
0xa5dc ,Metropolitian ,conditions Sunny,Jam 
0x268b ,Metropolitian ,conditions Cloudy,Low 
0x15f4 ,Metropolitian ,conditions Cloudy,Jam 
0x711a ,Metropolitian ,conditions Cloudy,Low 
0x21c3 ,Metropolitian ,conditions Fog,Low 
0x5af ,Urban ,conditions Cloudy,High 
0x7022 ,Metropolitian ,conditions Windy,Medium 
0x33b9 ,Metropolitian ,conditions Windy,Low 
0x3b1e ,Metropolitian ,conditions Sandstorms,Jam 
0xa085 ,Urban ,conditions Fog,High 
0x4390 ,Urban ,conditions Fog,Low 
0x56aa ,Urban ,conditions Cloudy,Low 
0x9797 ,Metropolitian ,conditions Sunny,Jam 
0x7b89 ,Urban ,conditions Sunny,High 
0xa2f8 ,Metropolitian ,conditions Sandstorms,Medium 
0xb52c ,Metropolitian ,conditions Sunny,Medium 
0x9571 ,Metropolitian ,conditions Sunny,Jam 
0x2e2a ,Urban ,conditions Fog,Low 
0x32b0 ,Metropolitian ,conditions NaN,NaN 
0x3318 ,Urban ,conditions Sandstorms,Medium 
0x7726 ,Metropolitian ,conditions Windy,Low 
0x94dd ,Urban ,conditions Sunny,Medium 
0x8227 ,Metropolitian ,conditions Stormy,Jam 
0xfc1 ,Metropolitian ,conditions Sandstorms,Jam 
0x8322 ,Metropolitian ,conditions Sandstorms,Medium 
0xc082 ,Metropolitian ,conditions Sunny,Medium 
0xa635 ,Metropolitian ,conditions Sunny,Low 
0xa35 ,Metropolitian ,conditions Windy,Low 
0x33be ,Metropolitian ,conditions Stormy,Medium 
0x3d21 ,Urban ,conditions Fog,Low 
0xd152 ,Urban ,conditions Fog,Low 
0x1c01 ,Metropolitian ,conditions Fog,Low 
0x45f ,Metropolitian ,conditions NaN,NaN 
0xd550 ,Metropolitian ,conditions Cloudy,Low 
0x7ffc ,Urban ,conditions Cloudy,Medium 
0x9e4e ,Metropolitian ,conditions Stormy,Jam 
0xcef2 ,NaN ,conditions Fog,Jam 
0x4e5a ,Metropolitian ,conditions Cloudy,Medium 
0x3776 ,Urban ,conditions Cloudy,High 
0xca9b ,Urban ,conditions Sandstorms,Medium 
0xbe1 ,Metropolitian ,conditions Cloudy,Jam 
0x929 ,Metropolitian ,conditions Fog,Medium 
0x9107 ,Metropolitian ,conditions Cloudy,High 
0x7317 ,Metropolitian ,conditions Stormy,Medium 
0x8464 ,Metropolitian ,conditions Sandstorms,Jam 
0x9af2 ,Metropolitian ,conditions Windy,Low 
0x8d48 ,Urban ,conditions Cloudy,Low 
0xa077 ,Metropolitian ,conditions Fog,Jam 
0x8fa0 ,Metropolitian ,conditions Fog,Low 
0x291d ,Metropolitian ,conditions Windy,Jam 
0x7b54 ,Urban ,conditions Stormy,Low 
0x895b ,Metropolitian ,conditions Cloudy,Medium 
0x8583 ,Metropolitian ,conditions Sunny,Jam 
0xd6bf ,Urban ,conditions Stormy,Low 
0x4340 ,Urban ,conditions Sandstorms,Low 
0x8c35 ,Metropolitian ,conditions Fog,Medium 
0xdd00 ,Metropolitian ,conditions Windy,Medium 
0xdac9 ,Metropolitian ,conditions Sandstorms,Low 
0x5d7a ,Metropolitian ,conditions Sunny,Medium 
0x65b1 ,Metropolitian ,conditions Cloudy,Jam 
0x80aa ,Metropolitian ,conditions Fog,Low 
0xb22b ,Metropolitian ,conditions Sunny,Jam 
0x1a31 ,Urban ,conditions Sunny,Medium 
0xc2ba ,Metropolitian ,conditions Sunny,Jam 
0x9892 ,Metropolitian ,conditions Stormy,Jam 
0xddb7 ,Metropolitian ,conditions Sandstorms,Low 
0x4cce ,Metropolitian ,conditions Sandstorms,High 
0x8b86 ,Metropolitian ,conditions Cloudy,Jam 
0xad08 ,Urban ,conditions Sunny,Jam 
0xd4df ,Urban ,conditions Sunny,Low 
0x6561 ,Metropolitian ,conditions Stormy,Low 
0xd02f ,Metropolitian ,conditions Sunny,Medium 
0x6932 ,Urban ,conditions Sandstorms,Jam 
0x5697 ,Metropolitian ,conditions Sandstorms,Jam 
0x25eb ,Metropolitian ,conditions Fog,Jam 
0x9abf ,Metropolitian ,conditions Sunny,Medium 
0x9790 ,Metropolitian ,conditions Sunny,Jam 
0x768d ,Metropolitian ,conditions Fog,Medium 
0x8e3 ,Metropolitian ,conditions Fog,Medium 
0x2c5a ,Metropolitian ,conditions Cloudy,Low 
0x163c ,Metropolitian ,conditions Sunny,Medium 
0xd398 ,Urban ,conditions Sunny,Jam 
0x417b ,Metropolitian ,conditions Sunny,Low 
0x4291 ,Metropolitian ,conditions Cloudy,Low 
0x5761 ,Metropolitian ,conditions Sunny,Low 
0xc8f ,Metropolitian ,conditions Cloudy,Low 
0xa49a ,Semi-Urban ,conditions Sunny,Jam 
0xb4e4 ,Metropolitian ,conditions Cloudy,Jam 
0xbc1 ,Urban ,conditions Cloudy,Low 
0xa866 ,Metropolitian ,conditions Sunny,Jam 
0xdb84 ,Metropolitian ,conditions Fog,Jam 
0x7008 ,Metropolitian ,conditions Windy,Low 
0xa22e ,Urban ,conditions Sunny,Jam 
0x7820 ,Urban ,conditions Cloudy,Jam 
0x9f9a ,Metropolitian ,conditions Stormy,Low 
0x41f5 ,Metropolitian ,conditions Fog,Low 
0x7d1a ,Metropolitian ,conditions Cloudy,Jam 
0x3b72 ,Metropolitian ,conditions Fog,High 
0x8c6a ,Urban ,conditions Stormy,Medium 
0x25a5 ,Metropolitian ,conditions Windy,Jam 
0xca3b ,Metropolitian ,conditions Windy,Low 
0xa598 ,Metropolitian ,conditions Sandstorms,Low 
0x1812 ,Metropolitian ,conditions Stormy,Low 
0x53e7 ,Metropolitian ,conditions Windy,Jam 
0xdd8c ,Metropolitian ,conditions Sunny,Medium 
0x2668 ,Metropolitian ,conditions Fog,Medium 
0x4945 ,Metropolitian ,conditions Cloudy,Low 
0x4d6a ,NaN ,conditions Sandstorms,Low 
0x99b6 ,Metropolitian ,conditions Stormy,Jam 
0x9869 ,Metropolitian ,conditions Fog,Low 
0x4593 ,Metropolitian ,conditions Windy,Medium 
0xce38 ,Metropolitian ,conditions Windy,Low 
0xacdc ,NaN ,conditions Sandstorms,Low 
0xc947 ,Metropolitian ,conditions Sunny,Medium 
0xdfa1 ,Metropolitian ,conditions Stormy,Low 
0x4062 ,Urban ,conditions Fog,Medium 
0x4b99 ,Urban ,conditions Sandstorms,Medium 
0xc529 ,Metropolitian ,conditions Sandstorms,Low 
0xb9d7 ,Urban ,conditions Sunny,Low 
0x41ee ,Urban ,conditions Sandstorms,Medium 
0xae81 ,Metropolitian ,conditions Sandstorms,High 
0x949a ,Metropolitian ,conditions Windy,Low 
0xbb43 ,Metropolitian ,conditions Sunny,Low 
0x26be ,Urban ,conditions Stormy,Low 
0xcf60 ,Metropolitian ,conditions Sandstorms,Low 
0x665b ,Urban ,conditions Fog,Medium 
0xd086 ,Metropolitian ,conditions Windy,Low 
0x500f ,Metropolitian ,conditions Fog,Low 
0x7f7e ,Metropolitian ,conditions Windy,Medium 
0xb01d ,Metropolitian ,conditions Fog,Low 
0x50e7 ,Metropolitian ,conditions Sandstorms,Medium 
0xde8e ,Metropolitian ,conditions Sandstorms,Medium 
0x411e ,Metropolitian ,conditions Fog,Jam 
0xd14c ,Urban ,conditions Sunny,Low 
0x8cc7 ,Metropolitian ,conditions Sandstorms,Jam 
0x5cde ,Metropolitian ,conditions Sandstorms,Jam 
0x2048 ,Metropolitian ,conditions Cloudy,Medium 
0x759d ,Metropolitian ,conditions Windy,Jam 
0x1432 ,Urban ,conditions Stormy,Jam 
0x7a4d ,Urban ,conditions Sunny,Medium 
0xdbab ,Metropolitian ,conditions Fog,Jam 
0x5e22 ,Metropolitian ,conditions Sunny,Low 
0x6c74 ,Metropolitian ,conditions Cloudy,Jam 
0xdc27 ,Metropolitian ,conditions Cloudy,Low 
0x836d ,Metropolitian ,conditions Stormy,Jam 
0xabbe ,Metropolitian ,conditions Sandstorms,Low 
0x29dd ,NaN ,conditions Windy,Jam 
0x96c3 ,Metropolitian ,conditions Cloudy,Medium 
0x2f75 ,Metropolitian ,conditions Sunny,Jam 
0x4248 ,Metropolitian ,conditions NaN,NaN 
0x92dd ,Urban ,conditions Fog,High 
0x54b6 ,Metropolitian ,conditions Windy,Low 
0x5177 ,Metropolitian ,conditions Windy,Low 
0x9150 ,Urban ,conditions Sunny,Jam 
0x5997 ,Metropolitian ,conditions Fog,Low 
0xc775 ,Metropolitian ,conditions Stormy,Low 
0x4e36 ,Metropolitian ,conditions Stormy,High 
0xdb58 ,Metropolitian ,conditions Stormy,Low 
0x6e6f ,Metropolitian ,conditions Cloudy,Jam 
0x8bb9 ,Urban ,conditions Windy,Medium 
0x74c1 ,Metropolitian ,conditions Sunny,Medium 
0x35ce ,Metropolitian ,conditions Fog,Medium 
0xd044 ,Urban ,conditions Cloudy,Low 
0xa1a8 ,Metropolitian ,conditions Sunny,Low 
0x2c77 ,Metropolitian ,conditions Windy,Medium 
0xbaa4 ,Metropolitian ,conditions Windy,Low 
0x8445 ,Metropolitian ,conditions Sunny,Jam 
0x3ce8 ,Metropolitian ,conditions Fog,Jam 
0x9db4 ,Metropolitian ,conditions Windy,Low 
0x4c17 ,Metropolitian ,conditions Sunny,Low 
0x74f ,Metropolitian ,conditions Windy,Low 
0x6d8f ,Metropolitian ,conditions Stormy,Low 
0x7b92 ,Urban ,conditions Sunny,Low 
0x11e4 ,Metropolitian ,conditions Sunny,Medium 
0x164d ,Urban ,conditions Stormy,Jam 
0xbeb1 ,Metropolitian ,conditions Sunny,Low 
0xd2e5 ,Urban ,conditions Stormy,Low 
0x7c6 ,Metropolitian ,conditions Sandstorms,Low 
0xd6c5 ,Metropolitian ,conditions Fog,Low 
0xcfaa ,Metropolitian ,conditions Fog,Low 
0xb2b ,Metropolitian ,conditions Sunny,Medium 
0x47c2 ,Metropolitian ,conditions Sandstorms,Medium 
0x57d0 ,Metropolitian ,conditions Sandstorms,High 
0xd7fa ,Urban ,conditions Fog,Medium 
0x462 ,Metropolitian ,conditions NaN,NaN 
0x6aed ,Urban ,conditions Cloudy,Medium 
0x7e6e ,Metropolitian ,conditions Sunny,Medium 
0x856d ,Metropolitian ,conditions Sandstorms,Low 
0x276e ,Metropolitian ,conditions Stormy,Jam 
0xb26f ,Metropolitian ,conditions Stormy,Jam 
0x1070 ,Metropolitian ,conditions Sandstorms,Jam 
0xd010 ,Metropolitian ,conditions Sandstorms,Jam 
0x6095 ,Metropolitian ,conditions Windy,Jam 
0x64c5 ,Metropolitian ,conditions Windy,Medium 
0xc02 ,Metropolitian ,conditions Sandstorms,Medium 
0x2c0b ,Metropolitian ,conditions Windy,Jam 
0x7b16 ,Metropolitian ,conditions Stormy,Medium 
0x63cf ,Metropolitian ,conditions Sandstorms,Medium 
0x223b ,Metropolitian ,conditions Cloudy,Medium 
0x922a ,Metropolitian ,conditions Windy,Medium 
0x6c5a ,Metropolitian ,conditions Sunny,High 
0xd5a6 ,Metropolitian ,conditions Cloudy,Medium 
0xc72d ,Metropolitian ,conditions Fog,High 
0xcda0 ,Metropolitian ,conditions Windy,High 
0xd719 ,Metropolitian ,conditions Fog,Jam 
0x6a7b ,Metropolitian ,conditions Sandstorms,Jam 
0x2d99 ,Urban ,conditions Sunny,Low 
0x9bfd ,Metropolitian ,conditions Cloudy,Jam 
0x685c ,Metropolitian ,conditions Fog,Medium 
0x340d ,Metropolitian ,conditions Windy,Medium 
0x3922 ,NaN ,conditions Windy,Medium 
0x9205 ,Metropolitian ,conditions Cloudy,Medium 
0xae90 ,Urban ,conditions Windy,Low 
0x3d6a ,Metropolitian ,conditions Sandstorms,Jam 
0x8376 ,Metropolitian ,conditions Fog,Low 
0xb6aa ,Urban ,conditions Windy,Jam 
0x3730 ,Urban ,conditions Sandstorms,Jam 
0x9481 ,Metropolitian ,conditions Cloudy,Low 
0xe19d ,Metropolitian ,conditions Fog,Low 
0x30d5 ,Metropolitian ,conditions Fog,Low 
0x998b ,Metropolitian ,conditions Fog,Low 
0xb76a ,Metropolitian ,conditions Fog,Medium 
0xc371 ,Urban ,conditions Windy,Low 
0xa472 ,Metropolitian ,conditions Stormy,Jam 
0xa0d3 ,Metropolitian ,conditions Windy,Low 
0x8dcd ,Metropolitian ,conditions Windy,Jam 
0xc362 ,Urban ,conditions Fog,Low 
0xa2da ,Metropolitian ,conditions Sunny,Jam 
0x2e43 ,Urban ,conditions Sunny,Low 
0x7377 ,NaN ,conditions Windy,Medium 
0xd667 ,Metropolitian ,conditions Stormy,Low 
0x3efa ,Urban ,conditions Cloudy,High 
0xdc40 ,Metropolitian ,conditions Stormy,Jam 
0x8530 ,Metropolitian ,conditions Cloudy,Low 
0xbb2 ,Metropolitian ,conditions Sandstorms,Low 
0x632b ,Metropolitian ,conditions Stormy,Low 
0xa652 ,Metropolitian ,conditions Sunny,Jam 
0x325f ,Metropolitian ,conditions Fog,Medium 
0xd3e6 ,Urban ,conditions Fog,Low 
0xd229 ,Metropolitian ,conditions Sunny,Medium 
0x2e15 ,Metropolitian ,conditions Stormy,Jam 
0xb76e ,Metropolitian ,conditions Fog,Jam 
0x953e ,Metropolitian ,conditions Windy,Jam 
0x44bc ,Metropolitian ,conditions Stormy,Medium 
0x2d82 ,Urban ,conditions Cloudy,Medium 
0x218d ,Metropolitian ,conditions Sunny,Low 
0x3d76 ,Metropolitian ,conditions Fog,Low 
0xafd7 ,Metropolitian ,conditions Windy,Low 
0xa66 ,Urban ,conditions Windy,Low 
0x353d ,Urban ,conditions Sandstorms,Low 
0x8d35 ,Metropolitian ,conditions Stormy,High 
0x5ae0 ,Metropolitian ,conditions Stormy,Medium 
0x293c ,Metropolitian ,conditions Cloudy,Medium 
0x536c ,Metropolitian ,conditions Cloudy,High 
0xd6de ,Urban ,conditions Stormy,Low 
0xd3f0 ,Metropolitian ,conditions Sunny,Jam 
0x577c ,Metropolitian ,conditions Sunny,Low 
0x83ad ,Metropolitian ,conditions Fog,Jam 
0x40a7 ,Metropolitian ,conditions Sandstorms,Medium 
0x179b ,Metropolitian ,conditions Windy,Low 
0xa229 ,Urban ,conditions Windy,High 
0x8229 ,Metropolitian ,conditions Sandstorms,Jam 
0x1f3c ,Metropolitian ,conditions Sunny,Jam 
0xbb48 ,Metropolitian ,conditions Windy,Jam 
0xdbdd ,Metropolitian ,conditions Fog,Jam 
0xbfc4 ,Metropolitian ,conditions Stormy,Low 
0x154a ,Urban ,conditions Sandstorms,Medium 
0x8273 ,Urban ,conditions Cloudy,High 
0x69a2 ,Metropolitian ,conditions Sandstorms,Medium 
0xa03a ,Metropolitian ,conditions Windy,Jam 
0x8fb2 ,Urban ,conditions Stormy,Jam 
0x42ec ,Metropolitian ,conditions Windy,High 
0xa8fb ,Metropolitian ,conditions Stormy,High 
0x8105 ,Metropolitian ,conditions Fog,Low 
0x238b ,Metropolitian ,conditions Windy,High 
0x9e79 ,Urban ,conditions Sandstorms,Low 
0x1f79 ,Metropolitian ,conditions Cloudy,Low 
0xe199 ,Metropolitian ,conditions Cloudy,Jam 
0xc386 ,Metropolitian ,conditions Sunny,Low 
0x5e76 ,Metropolitian ,conditions Sunny,Medium 
0x6c6 ,Metropolitian ,conditions Fog,Low 
0xe08f ,Urban ,conditions Windy,Medium 
0xb81a ,Metropolitian ,conditions Windy,Medium 
0x95b6 ,Metropolitian ,conditions Fog,Jam 
0x6742 ,Metropolitian ,conditions Fog,Low 
0x7da4 ,Metropolitian ,conditions Stormy,Low 
0x3493 ,Metropolitian ,conditions Windy,Low 
0xba88 ,Urban ,conditions Sandstorms,Medium 
0xcf61 ,Metropolitian ,conditions Fog,Low 
0xbd23 ,Metropolitian ,conditions Fog,Low 
0xd3e ,Urban ,conditions Sunny,Low 
0x1a29 ,Metropolitian ,conditions Stormy,Medium 
0x9d8 ,Metropolitian ,conditions Fog,Jam 
0x3a89 ,Metropolitian ,conditions Windy,Low 
0x78a9 ,Metropolitian ,conditions Sunny,Medium 
0x5634 ,Metropolitian ,conditions Fog,Medium 
0x29fb ,Metropolitian ,conditions Sandstorms,Medium 
0x4641 ,Metropolitian ,conditions Windy,High 
0x4dc2 ,Metropolitian ,conditions Cloudy,Jam 
0x41a1 ,Metropolitian ,conditions Cloudy,Low 
0x6df6 ,Metropolitian ,conditions Sandstorms,Jam 
0x2d53 ,Metropolitian ,conditions Stormy,Medium 
0x535e ,Metropolitian ,conditions Windy,Low 
0xd247 ,Metropolitian ,conditions Sunny,Jam 
0xaad ,Metropolitian ,conditions Windy,Jam 
0xb8c2 ,Urban ,conditions Windy,Low 
0xccb2 ,Metropolitian ,conditions Stormy,Medium 
0x9566 ,Urban ,conditions Sunny,Low 
0x7dcf ,Metropolitian ,conditions Windy,Low 
0xcc88 ,Urban ,conditions Sunny,Jam 
0x74d8 ,Urban ,conditions Sunny,Low 
0xdd97 ,Metropolitian ,conditions Sunny,Low 
0xab97 ,Metropolitian ,conditions Stormy,Jam 
0xc3ed ,Metropolitian ,conditions Fog,Jam 
0xb1a5 ,Metropolitian ,conditions Fog,Medium 
0x690e ,Metropolitian ,conditions Sandstorms,Medium 
0x1efe ,Metropolitian ,conditions Stormy,Medium 
0xd1b8 ,Urban ,conditions Sandstorms,Low 
0xc379 ,Metropolitian ,conditions Fog,Medium 
0xb37 ,Urban ,conditions Stormy,Jam 
0xdd9f ,Metropolitian ,conditions Windy,Low 
0x8a34 ,Urban ,conditions Windy,Low 
0xc230 ,Metropolitian ,conditions Sandstorms,Low 
0x39f7 ,Metropolitian ,conditions Cloudy,Medium 
0x8e20 ,Urban ,conditions Sunny,Jam 
0x46e7 ,Metropolitian ,conditions Fog,Jam 
0x9acc ,Urban ,conditions Cloudy,Low 
0xa0e6 ,Metropolitian ,conditions Cloudy,Jam 
0x2656 ,Metropolitian ,conditions Sunny,Low 
0x50db ,Metropolitian ,conditions Windy,Jam 
0x917f ,Metropolitian ,conditions Fog,Medium 
0x728a ,Metropolitian ,conditions Cloudy,High 
0xd306 ,NaN ,conditions Windy,Low 
0x5064 ,Urban ,conditions Stormy,Low 
0xd8af ,Metropolitian ,conditions Cloudy,Low 
0x1c54 ,Metropolitian ,conditions Cloudy,Jam 
0x30df ,Metropolitian ,conditions Windy,Jam 
0x726e ,Metropolitian ,conditions Stormy,Jam 
0x7170 ,Metropolitian ,conditions Stormy,Medium 
0x675a ,NaN ,conditions Stormy,Low 
0x310e ,Metropolitian ,conditions Fog,High 
0x5bca ,Metropolitian ,conditions Fog,High 
0x1275 ,Metropolitian ,conditions Fog,Jam 
0x3442 ,Metropolitian ,conditions Windy,Medium 
0xa816 ,Metropolitian ,conditions Fog,Jam 
0x9dca ,Urban ,conditions Stormy,Low 
0x2aa7 ,Metropolitian ,conditions Sandstorms,Jam 
0xa189 ,Urban ,conditions Stormy,Jam 
0x4700 ,Metropolitian ,conditions Fog,Jam 
0x7823 ,Urban ,conditions Stormy,Medium 
0xd7aa ,Urban ,conditions Sunny,Low 
0x3e82 ,Urban ,conditions Sunny,Jam 
0x323a ,Metropolitian ,conditions Sandstorms,Low 
0x4e87 ,Metropolitian ,conditions Fog,Jam 
0xc452 ,Metropolitian ,conditions Stormy,Jam 
0xb619 ,Urban ,conditions Sunny,Low 
0xc714 ,Metropolitian ,conditions Sunny,Low 
0xbe82 ,Metropolitian ,conditions Sunny,Low 
0x1420 ,Urban ,conditions Sandstorms,Jam 
0x8cb2 ,Metropolitian ,conditions Windy,High 
0x1bec ,Urban ,conditions Sunny,High 
0x33fd ,Metropolitian ,conditions Fog,Medium 
0x791a ,Metropolitian ,conditions Sunny,Medium 
0x2e4e ,Metropolitian ,conditions Cloudy,Jam 
0x4585 ,Metropolitian ,conditions Sunny,Jam 
0xa80b ,Urban ,conditions Cloudy,Low 
0xdf6c ,Metropolitian ,conditions Stormy,Low 
0xc297 ,Metropolitian ,conditions Stormy,Jam 
0xe48 ,Urban ,conditions Stormy,Low 
0x5d92 ,Metropolitian ,conditions Windy,Jam 
0x708b ,Urban ,conditions Sunny,Low 
0x1cf1 ,Metropolitian ,conditions Fog,Jam 
0x1f29 ,Urban ,conditions Fog,Jam 
0xc56d ,Metropolitian ,conditions Stormy,Medium 
0xb5db ,Urban ,conditions Sandstorms,Jam 
0x7023 ,Metropolitian ,conditions Windy,Low 
0xdc21 ,Metropolitian ,conditions Fog,Jam 
0x4b4e ,Metropolitian ,conditions Windy,Jam 
0x907 ,Metropolitian ,conditions Sandstorms,Low 
0x5e14 ,Metropolitian ,conditions Fog,Jam 
0xd8dc ,Metropolitian ,conditions Cloudy,Low 
0xa98f ,Metropolitian ,conditions Fog,Low 
0x8c7b ,Urban ,conditions Sunny,Medium 
0x4142 ,Metropolitian ,conditions Cloudy,Low 
0xa989 ,Metropolitian ,conditions Stormy,Medium 
0x2213 ,Metropolitian ,conditions Sunny,Medium 
0x9ea4 ,Metropolitian ,conditions Stormy,Medium 
0xd1de ,Metropolitian ,conditions Fog,High 
0xae16 ,Metropolitian ,conditions Cloudy,Jam 
0x2533 ,Metropolitian ,conditions Stormy,Low 
0xcf52 ,Metropolitian ,conditions Stormy,Low 
0x81e9 ,Metropolitian ,conditions Sunny,Medium 
0x233b ,Metropolitian ,conditions Sandstorms,Jam 
0xc51 ,Metropolitian ,conditions Cloudy,Medium 
0x603b ,Metropolitian ,conditions Sunny,Medium 
0x401 ,Metropolitian ,conditions NaN,NaN 
0x228a ,Metropolitian ,conditions Fog,Low 
0x6811 ,Metropolitian ,conditions Stormy,Low 
0x1740 ,Metropolitian ,conditions Cloudy,Medium 
0x6e40 ,Urban ,conditions Windy,Low 
0xc980 ,Urban ,conditions Sandstorms,Medium 
0x9999 ,Metropolitian ,conditions Sandstorms,Low 
0x91cf ,Metropolitian ,conditions Sunny,Medium 
0x50cb ,Metropolitian ,conditions Windy,Jam 
0xa805 ,Metropolitian ,conditions Windy,Medium 
0xcdf6 ,Urban ,conditions Windy,Jam 
0x469e ,Metropolitian ,conditions Cloudy,Low 
0x109a ,Urban ,conditions Cloudy,Medium 
0x9048 ,Metropolitian ,conditions Sunny,Low 
0xd674 ,Metropolitian ,conditions Stormy,High 
0x865 ,Urban ,conditions NaN,NaN 
0xb7ed ,Metropolitian ,conditions Fog,Jam 
0x5efa ,Metropolitian ,conditions Cloudy,Low 
0xb352 ,Metropolitian ,conditions Sunny,Jam 
0xcc1b ,Metropolitian ,conditions Cloudy,Jam 
0xb99b ,Urban ,conditions Windy,Low 
0xa644 ,Metropolitian ,conditions Windy,Jam 
0x8dc0 ,Urban ,conditions Fog,Medium 
0x8753 ,Urban ,conditions Sandstorms,Low 
0xd71b ,Metropolitian ,conditions Fog,Low 
0x9247 ,Metropolitian ,conditions Cloudy,Jam 
0x6cba ,Metropolitian ,conditions Windy,Low 
0xd883 ,Metropolitian ,conditions Fog,Jam 
0xa12a ,Metropolitian ,conditions Fog,Jam 
0x88c1 ,Metropolitian ,conditions Stormy,Jam 
0x7c7 ,Metropolitian ,conditions Cloudy,Low 
0x93ef ,Metropolitian ,conditions Sandstorms,Jam 
0x34a6 ,Metropolitian ,conditions Windy,Jam 
0x901 ,Urban ,conditions Sandstorms,Medium 
0x5176 ,Metropolitian ,conditions Sandstorms,Medium 
0x292b ,NaN ,conditions Fog,Low 
0xba5 ,Metropolitian ,conditions Stormy,Medium 
0xa62a ,Urban ,conditions Sunny,Medium 
0xb6d1 ,Metropolitian ,conditions Fog,Jam 
